,ID_number,isbn,num_pages,year_first_published,cover_imgae_url,genres,average_rating,number_ratings,title
3,79405,0803219415,626,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328820742l/79405.jpg,"['History', 'Nonfiction', 'Military > Military History', 'War > Military Fiction', 'War', 'Academic > School']",3.95,100,World History of Warfare
4,24819,0836204387,208,1995,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348368334l/24819.jpg,"['Sequential Art > Comics', 'Humor', 'Sequential Art > Graphic Novels', 'Fiction', 'Graphic Novels Comics', 'Sequential Art > Comic Strips', 'Comics > Comic Book', 'Childrens', 'Humor > Comedy', 'Sequential Art > Cartoon']",4.62,51287,The Calvin And Hobbes: Tenth Anniversary Book
5,86333,0679736042,221,1991,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344437980l/86333.jpg,"['Travel', 'Nonfiction', 'Cultural > France', 'Autobiography > Memoir', 'Humor', 'Biography', 'Food and Drink > Food', 'Biography Memoir', 'Biography > Autobiography', 'Adult']",4.03,28257,Provence Toujours
6,54017,9681675940,200,1966,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1339532254l/54017.jpg,"['Short Stories', 'Fiction', 'Cultural > Latin American', 'Magical Realism', 'European Literature > Spanish Literature', 'Classics', 'Literature', 'Literature > Latin American Literature', 'Literature > 20th Century', 'Novels']",4.31,10076,Todos los Fuegos el Fuego
7,141176,0743280369,312,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328858311l/141176.jpg,[],4.00,1,"Kaplan MCAT 45, 2007 Edition"
8,258753,1564783111,164,1922,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1350391548l/258753.jpg,"['Fiction', 'Cultural > Russia', 'Literature > Russian Literature', 'Poetry', 'Literature', 'Classics', 'Literature > 20th Century', 'Novels', 'Philosophy > Theory']",4.02,655,"Zoo: Or, Letters Not about Love"
9,197016,9991330755,32,1954,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1234897947l/197016.jpg,"['Childrens > Picture Books', 'Fantasy > Fairy Tales', 'Fiction', 'Childrens', 'Fantasy', 'Cultural > Poland']",4.03,62,The Enchanted Book: A Tale from Krakow
10,261031,8827209085,196,1972,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348504647l/261031.jpg,"['Religion', 'Philosophy', 'Religion > Islam']",4.36,45,Sufism: Veil and Quintessence: A New Translation with Selected Letters
11,16366,0062073516,303,1967,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329520805l/16366.jpg,"['Mystery', 'Fiction', 'Mystery > Crime', 'Classics', 'Thriller > Mystery Thriller', 'Thriller', 'Audiobook', 'European Literature > British Literature', 'Mystery > Detective', 'Novels']",3.81,31164,Endless Night
12,171059,0684801671,352,1996,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516282940l/171059.jpg,"['Sports > Sports', 'Nonfiction', 'Sports > Figure Skating', 'Biography', 'Autobiography > Memoir', 'Biography Memoir']",3.82,415,Inside Edge: A Revealing Journey into the Secret World of Figure Skating
13,277009,0714717843,,1981,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1458578624l/277009.jpg,[],3.67,3,Making of Marxist Philosophy
14,9923,0679751823,192,1986,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348427799l/9923.jpg,"['Fiction', 'Classics', 'Literature', 'Literary Fiction', 'Literature > American', 'Novels', 'Short Stories', 'Literature > 20th Century', 'LGBT > Queer', 'New York']",3.45,4199,Answered Prayers
15,274701,1356031765,264,1920,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347849274l/274701.jpg,"['Poetry', 'Fiction']",3.50,34,Poems Chiefly from Manuscript
16,52534,0205279562,654,1977,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435537801l/52534._SX318_.jpg,"['Psychology', 'Nonfiction', 'Textbooks', 'Reference', 'Academic', 'Social Science']",3.78,434,Social Psychology
17,239603,1501364405,192,2003,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348538914l/239603.jpg,"['Feminism', 'Nonfiction', 'Food and Drink > Vegan', 'Animals', 'Food and Drink > Food', 'Womens', 'Academic', 'Politics', 'Gender', 'Culture > Cultural Studies']",3.87,310,The Pornography of Meat
18,71201,1467414646,202,2003,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349071467l/71201.jpg,"['Philosophy', 'Religion > Christianity']",4.33,18,The Friend of the Bridegroom: On the Orthodox Veneration of the Forerunner
19,113155,0763620939,72,2001,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392602711l/8173736.jpg,['Childrens'],4.28,18,Bunny Love
0,184005,0449912442,440,1956,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347638726l/184005.jpg,"['Fiction', 'Classics', 'European Literature > German Literature', 'Historical > Historical Fiction', 'War', 'Cultural > Germany', 'Novels', 'Historical', 'Literature > 20th Century', 'Literature']",4.38,12524,The Black Obelisk
1,211424,1781680272,176,1923,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1415276566l/211424.jpg,"['Philosophy', 'Politics', 'Nonfiction', 'Philosophy > Theory', 'Writing > Essays', 'Economics']",3.79,160,Marxism and Philosophy
2,24940,1423449665,112,2004,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386921707l/24940.jpg,"['Music', 'Plays', 'Music > Musicals', 'Fantasy', 'Fiction', 'Plays > Theatre', 'Fantasy > Magic', 'Romance', 'Paranormal > Witches']",4.45,11061,"Wicked: A New Musical, Easy Piano"
3,46994,1000495752,60,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1382342728l/46994.jpg,[],3.89,27,"Red Hot Root Words, Book 1: Mastering Vocabulary with Prefixes, Suffexes and Root Words, Grades 3-5"
4,216204,0061137782,250,2006,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434391881l/216204._SY475_.jpg,"['Religion', 'Religion > Theology', 'Nonfiction', 'Religion > Christianity', 'Religion > Judaism', 'History', 'Religion > Faith', 'Literature > Jewish', 'Spirituality', 'Judaism > Judaica']",4.06,910,The Misunderstood Jew: The Church and the Scandal of the Jewish Jesus
5,275814,0425146197,309,1995,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327886536l/275814.jpg,"['Mystery', 'Mystery > Cozy Mystery', 'Fiction', 'Crafts > Quilting', 'Thriller > Mystery Thriller', 'Romance', 'Art > Crafts', 'Mystery > Detective', 'Mystery > Crime', 'Adult Fiction']",3.97,2317,Irish Chain
6,289798,0871238705,400,1986,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1406508653l/289798.jpg,"['Historical > Historical Fiction', 'Christian Fiction', 'Fiction', 'Christian', 'Historical', 'Romance', 'Adult Fiction', 'Inspirational', 'Adult', 'Romance > Christian Romance']",4.30,4702,The Gates of Zion
7,75354,0312090749,232,1994,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398024542l/75354.jpg,[],3.00,2,Education in Edge City: Cases for Reflection and Action
8,40394,1442423870,505,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1302085207l/40394.jpg,"['Science Fiction', 'Fantasy', 'Fiction', 'Classics', 'Adventure', 'Science Fiction Fantasy', 'Unfinished', 'Science Fiction > Sword and Planet', 'Pulp', 'Speculative Fiction']",4.01,2686,Under the Moons of Mars
9,167073,0815604572,512,1936,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1563645065l/167073.jpg,"['Historical > Historical Fiction', 'Fiction', 'Classics', 'Historical', 'Military History > American Revolution', 'North American Hi... > American History', 'Adventure', 'Literature > 18th Century', 'American Revolution > American Revolutionary War', 'Novels']",3.98,1370,Drums Along the Mohawk
10,286318,0312342047,342,2005,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348706509l/286318.jpg,['Thriller'],3.70,54,The Cadaver's Ball
11,232252,9573272539,32,1999,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388253573l/232252.jpg,"['Science', 'Childrens > Picture Books', 'Childrens']",4.09,93,The Magic School Bus Gets A Bright Idea: A Book About Light
12,232989,0078242371,174,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1552404485l/232989._SY475_.jpg,[],3.42,24,Ethan Frome: and related readings
13,8037,1405217340,32,2005,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390744854l/8037.jpg,"['Childrens > Picture Books', 'Childrens', 'Fiction']",3.79,138,Little Miss Sunshine and the Wicked Witch
14,14147,0801012473,239,2002,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390961917l/14147.jpg,"['Nonfiction', 'Marriage']",3.91,11,Unbreakable Bonds: Practicing the Art of Loving and Being Loved
15,57299,1416555587,519,2007,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1170462002l/57299.jpg,"['Anthologies', 'Science Fiction', 'Short Stories']",3.76,68,The Best of Jim Baen's Universe [With CDROM]
16,54434,0374531323,179,2003,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388790086l/54434.jpg,"['Nonfiction', 'Politics', 'Science', 'History', 'Politics > Political Science', 'War', 'War > Military Fiction', 'Mystery > Crime', 'War > Terrorism']",3.62,361,The Atomic Bazaar: The Rise of the Nuclear Poor
17,24378,0435233394,236,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386921541l/24378.jpg,"['Plays', 'Fantasy', 'Drama', 'Childrens', 'Religion']",3.94,203,His Dark Materials
18,95635,0842382674,176,2005,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1266471140l/95635.jpg,"['Christian Fiction', 'Christian', 'Historical > Historical Fiction', 'Fiction', 'Biblical Fiction', 'Historical', 'Religion > Faith', 'Religion', 'Christian Fiction > Christian Historical Fiction', 'Religion > Christianity']",4.26,2829,"The Prince: Jonathan (Sons of Encouragment, #3)"
19,211492,0310419085,1472,1995,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441474333l/211492._SX318_.jpg,"['Christian', 'Nonfiction', 'Religion', 'Reference', 'Spirituality', 'Religion > Faith', 'Christian > Christian Non Fiction', 'Religion > Christianity']",4.67,763,Holy Bible: NIV Womens Devotional Bible
0,20178,1419342509,411,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1167291283l/20178._SY475_.jpg,"['Historical > Historical Fiction', 'Christian Fiction', 'Fiction', 'Historical', 'Romance', 'Christian', 'Drama', 'Christian Fiction > Christian Historical Fiction', 'Romance > Historical Romance']",3.98,483,Glimpses of Paradise
1,117143,0793804973,126,1984,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1266475727l/117143.jpg,['Animals > Dogs'],4.13,32,The Whelping & Rearing of Puppies: A Complete & Practical Guide
2,262708,1859855164,40,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1173235515l/262708._SX318_.jpg,[],0.00,0,The Great Treasure Hunt
3,123940,0415263646,172,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348031839l/123940.jpg,"['Philosophy', 'Feminism', 'Nonfiction', 'Gender and Sexuality']",3.94,62,Simone de Beauvoir
4,168814,9643061531,224,1985,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172360760l/168814._SX318_.jpg,"['Art', 'Art > Drawing', 'Nonfiction', 'Reference', 'How To', 'Design', 'Art > Crafts', 'Art > Art Design', 'Self Help', 'Art > Visual Art']",4.05,13909,Keys to Drawing
5,155790,0670878553,0,1977,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388193250l/155790.jpg,"['Childrens > Picture Books', 'Childrens', 'Fiction', 'Literature > Jewish', 'Folklore', 'Childrens > Storytime', 'Realistic Fiction', 'Cultural', 'Folk Tales', 'Humor']",4.14,17499,Joseph Had a Little Overcoat with Cassette(s) (Live Oak Music Makers)
6,81253,0005990874,400,1988,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1656210093l/81253.jpg,[],3.25,12,Readings in the Qur'an: Selected and Translated by Kenneth Cragg
7,30672,1416540261,216,1940,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1290053535l/30672.jpg,"['Fiction', 'Classics', 'Historical > Historical Fiction', 'Politics', 'Literature', 'Cultural > Russia', 'Novels', 'Science Fiction > Dystopia', 'Literature > 20th Century', 'Philosophy']",4.10,28610,Darkness at Noon
8,174819,0451405404,,1993,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1266488950l/174819.jpg,['Mystery'],3.75,36,Stone Boy
9,145215,0887068383,275,1988,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387735103l/145215.jpg,[],4.00,1,The Rational Enterprise: Logos in Plato's Theaetetus
10,5818,1612185436,212,1953,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442371621l/5818._SY475_.jpg,"['Fiction', 'Thriller', 'Classics', 'Mystery', 'Spy Thriller > Espionage', 'Adventure', 'Mystery > Crime', 'Audiobook', 'Thriller > Mystery Thriller', 'Novels']",3.74,79067,Casino Royale
11,108120,0916144224,128,1978,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360057910l/108120.jpg,"['Poetry', 'Classics', 'Fiction', 'Young Adult', 'Literature', 'Adult', 'Short Stories', 'Childrens', 'Literature > American', 'Anthologies']",3.94,595,I'm Nobody! Who Are You?
12,176235,1586484168,581,2006,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1266489339l/176235.jpg,"['Humor', 'Nonfiction', 'Writing > Essays']",3.59,164,Out of My Mind
13,89844,0393051080,128,2002,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348192130l/89844.jpg,[],3.90,20,In the City: Random Acts of Awareness
14,46769,5170081774,215,1860,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1382652237l/46769.jpg,"['Classics', 'Fiction', 'Romance', 'Historical > Historical Fiction', 'Literature', 'Historical > Victorian', 'European Literature > British Literature', 'Literature > English Literature', 'Historical', 'Novels']",4.03,5777,Emma
15,222627,0345371135,1221,1989,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328018713l/222627.jpg,"['Fiction', 'Historical > Historical Fiction', 'Mystery', 'Historical', 'Historical > Victorian', 'European Literature > British Literature', 'Gothic', 'Novels', 'Literature > 19th Century', 'Literature']",4.01,7843,The Quincunx: The Inheritance of John Huffam
16,82901,0878055134,156,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348303061l/82901.jpg,[],4.00,2,Conversations With Thornton Wilder (Literary Conversations Series)
17,244465,0786282002,300,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1430700619l/244465.jpg,"['Christian Fiction', 'Christian', 'Romance > Christian Romance', 'Romance', 'Fiction', 'Historical > Historical Fiction', 'Historical', 'Romance > Historical Romance', 'Adult', 'Adult Fiction']",4.00,2507,Just Above a Whisper
18,169458,0606278834,24,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172365640l/169458._SX318_.jpg,['Childrens > Picture Books'],3.89,28,A Present for Mother Bear
19,298638,0786217189,256,1998,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320625122l/298638.jpg,['Mystery'],3.87,156,Boobytrap
0,104648,0253110289,336,2004,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348159359l/104648.jpg,[],4.80,5,Commemorations and the Shaping of Modern Poland
1,56189,1560981938,214,1993,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1266461296l/56189.jpg,[],4.00,3,People of the Tonto Rim: Archaeological Discovery in Prehistoric Arizona
2,203246,0142437018,0,1905,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442780290l/203246._SX318_.jpg,"['Classics', 'Fiction', 'Childrens', 'Young Adult', 'Historical > Historical Fiction', 'Childrens > Middle Grade', 'Historical', 'Literature', 'Audiobook', 'Childrens > Juvenile']",4.21,294387,A Little Princess (Illustrated Junior Library)
3,211953,0312384157,240,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1477724375l/211953.jpg,"['Romance', 'Gothic', 'Mystery', 'Historical > Historical Fiction', 'Fiction', 'Romance > Historical Romance', 'Gothic > Gothic Romance', 'Historical', 'Romance > Romantic Suspense', 'Suspense']",3.91,8738,Mistress of Mellyn
4,3670,1885478909,316,1999,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390157817l/3670.jpg,"['Romance', 'Romance > Interracial Romance', 'Romance > African American Romance', 'Contemporary']",3.62,169,Against the Wind
5,210830,0520938569,391,2005,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388330509l/210830.jpg,"['Anthropology', 'Nonfiction']",3.84,70,Yanomami: The Fierce Controversy and What We Can Learn from It
6,299292,0375757872,232,1899,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348312282l/299292.jpg,"['Economics', 'Sociology', 'Nonfiction', 'Philosophy', 'Politics', 'History', 'Classics', 'Social Science', 'Philosophy > Theory', 'Academic']",3.90,3504,The Theory of the Leisure Class
7,270434,0965853454,302,1997,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387711000l/270434.jpg,"['Health', 'Reference', 'Nonfiction', 'Medical', 'Science', 'Science > Biology', 'Sports > Fitness', 'Academic > School']",4.46,515,"Trail Guide to the Body: How to Locate Muscles, Bones and More"
8,263162,0743435699,544,2002,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348816916l/263162.jpg,"['Science Fiction', 'Fiction']",3.59,22,Hour of the Gremlins
9,129984,1616201649,192,1998,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348134701l/129984.jpg,"['Fiction', 'Fantasy', 'Magical Realism', 'Contemporary', 'Adult Fiction', 'Humor', 'Novels', 'Adult', 'Media Tie In', 'Literature']",3.68,21093,Big Fish
10,286430,0312309066,400,2005,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312067343l/286430.jpg,"['History', 'Nonfiction', 'War', 'War > World War II', 'War > Military Fiction', 'Aviation']",4.18,127,Lightning Strike: The Secret Mission to Kill Admiral Yamamoto and Avenge Pearl Harbor
11,22305,0006552064,320,1999,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320393753l/22305.jpg,"['Fiction', 'Cultural > Canada', 'Contemporary', 'Novels', 'Literature', 'Humor', 'Literary Fiction', 'American > Americana', 'Own', 'Modern']",3.49,6589,Miss Wyoming
12,80293,0375706151,908,1835,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1565461077l/80293.jpg,"['Short Stories', 'Fiction', 'Classics', 'Cultural > Russia', 'Literature > Russian Literature', 'Literature', 'Literature > 19th Century', 'Fantasy', 'Magical Realism', 'Literary Fiction']",4.35,14319,Sämtliche Erzählungen.
13,21564,0425152901,0,1995,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1167322582l/21564.jpg,"['Mystery', 'Fiction', 'Mystery > Detective', 'Mystery > Crime', 'Thriller', 'Thriller > Mystery Thriller', 'Suspense', 'Mystery > Hard Boiled', 'Action', 'Audiobook']",3.94,5592,Thin Air
14,220110,2070315975,,2004,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172807858l/220110.jpg,[],3.40,5,Dit Nerval
15,270936,8172234074,400,2000,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1537533184l/270936._SX318_.jpg,[],4.33,9,"Before Freedom: Nehru's Letters to his Sister, 1909-47"
16,9880,3631338740,276,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1223649691l/9880.jpg,[],0.00,0,Fictions to Live in: Narration as an Argument for Fiction in Salman Rushdie's Novels
17,216733,0073107956,756,1981,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172785080l/216733._SX318_.jpg,"['Science > Engineering', 'Textbooks', 'Science', 'Reference', 'Academic', 'Science > Physics', 'Nonfiction', 'Computer Science > Technical']",3.93,669,Mechanics of Materials [with 5 1/4 Disk]
18,150818,0194791327,80,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172219400l/150818._SY475_.jpg,"['Classics', 'Horror', 'Short Stories', 'Academic > School']",3.66,313,Tales of Mystery and Imagination
19,163768,1601381565,288,2007,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348774794l/163768.jpg,['Nonfiction'],3.00,13,The Ultimate Guide to Search Engine Marketing: Pay Per Click Advertising Secrets Revealed
0,224061,0910129142,537,1942,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172854513l/223755.jpg,"['Biography', 'European Literature > German Literature', 'Nonfiction', 'History', 'Autobiography > Memoir', 'Cultural > Germany', 'Biography > Autobiography', 'Literature', 'War', 'LGBT > Queer']",4.34,315,Der Wendepunkt
1,180699,1417695218,311,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387748148l/180699.jpg,['Humor'],3.94,16,"Squeaky Clean Comedy: 1,512 Dirt-Free Jokes from the Best Comedians"
2,213980,0573011028,72,1952,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1522895238l/213980.jpg,"['Plays', 'Mystery', 'Fiction', 'Classics', 'Drama', 'Mystery > Crime', 'Thriller', 'Mystery > Noir', 'Plays > Theatre', 'Culture > Film']",3.94,432,Dial M for Murder
3,275727,0684826356,245,1963,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1173336736l/275727.jpg,"['Nonfiction', 'History', 'World War II > Holocaust', 'Autobiography > Memoir', 'European Literature > Italian Literature', 'Biography', 'Classics', 'War > World War II', 'Cultural > Italy', 'War']",4.28,5195,Die Atempause
4,199809,1580234674,128,1994,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348383981l/199809.jpg,"['Religion > Judaism', 'Literature > Jewish', 'Religion', 'Spirituality', 'Occult > Mysticism', 'Judaism > Judaica', 'Nonfiction']",4.17,123,"The Empty Chair: Finding Hope and Joy Timeless Wisdom from a Hasidic Master, Rebbe Nachman of Breslov"
5,38787,9685208557,128,1955,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1500663791l/38787._SY475_.jpg,"['Fiction', 'Classics', 'Magical Realism', 'European Literature > Spanish Literature', 'Cultural > Latin American', 'Novels', 'Literature', 'Literature > Latin American Literature', 'Fantasy', 'Literature > 20th Century']",4.06,58531,Pedro Páramo
6,251524,0791424340,440,1996,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1527019261l/251524.jpg,[],3.00,1,Signs of Change: Premodern - Modern - Postmodern
7,74271,0007113129,557,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388179992l/74271.jpg,"['Fantasy', 'Fiction', 'LGBT', 'Fantasy > High Fantasy', 'Fantasy > Epic Fantasy', 'Fantasy > Magic', 'Science Fiction Fantasy', 'Romance', 'Adult', 'LGBT > Queer']",4.18,7886,The Oracle's Queen
8,58129,0596516681,888,2004,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387715905l/58129.jpg,"['Computer Science > Programming', 'Computer Science > Technical', 'Science > Technology', 'Science > Computer Science', 'Computer Science > Software', 'Reference', 'Computer Science > Computers', 'Nonfiction', 'Internet > Web', 'Academic']",4.16,760,Head First Servlets and JSP: Passing the Sun Certified Web Component Developer Exam
9,82181,0060012749,240,1977,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386921397l/82181.jpg,"['Nonfiction', 'LGBT > Gay', 'LGBT', 'Sexuality', 'LGBT > Queer', 'Reference', 'Literature > Banned Books', 'History', 'Romance > M M Romance', 'Adult Fiction > Erotica']",3.97,549,New Joy of Gay Sex
10,193467,0394322819,640,1972,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387703699l/193467.jpg,"['Psychology', 'Reference', 'Nonfiction']",3.98,45,Abnormal Psychology: Current Perspectives [with MindmapPlus CD-ROM and Powerweb]
11,61473,8489163480,426,1343,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1266462623l/61473.jpg,"['Classics', 'Poetry', 'European Literature > Spanish Literature', 'Historical > Medieval', 'Fiction', 'Cultural > Spain', 'Academic > College', 'Literature > 14th Century', 'Literature', 'Academic > School']",3.48,2736,Libro Del Buen Amor
12,246565,8430113290,240,1995,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392354329l/246565.jpg,['Christianity > Catholic'],4.00,21,A New Song for the Lord: Faith in Christ and Liturgy Today
13,42353,0688003958,223,1981,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1658570828l/42353._SX318_.jpg,[],3.00,1,Landscape Design That Saves Energy
14,28240,0618446877,472,2002,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433644554l/28240._SY475_.jpg,"['Travel', 'Cultural > Africa', 'Nonfiction', 'Autobiography > Memoir', 'Adventure', 'History', 'Travel > Travelogue', 'Biography', 'Northern Africa > Egypt', 'Southern Africa > South Africa']",3.98,14308,Dark Star Safari: Overland from Cairo to Cape Town
15,76006,0140448519,304,1965,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1170888459l/76006._SY475_.jpg,"['Poetry', 'European Literature > German Literature', 'Literature > 19th Century', 'Cultural > Germany']",3.87,53,Selected Verse
16,168472,0520927354,306,2001,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349054225l/168472.jpg,[],4.50,2,"The Age of Cultural Revolutions: Britain and France, 1750-1820"
17,278278,8471766639,128,1984,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1295391679l/278278.jpg,"['Games > Gamebooks', 'Fiction', 'Adventure', 'Science Fiction > Time Travel', 'Adventure > Pirates', 'Gamebooks > Choose Your Own Adventure']",3.49,116,Sail With Pirates
18,71750,0451526341,181,1945,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328633395l/71750.jpg,"['Classics', 'Fiction', 'Science Fiction > Dystopia', 'Fantasy', 'Politics', 'Literature', 'Academic > School', 'Science Fiction', 'Novels', 'Academic > Read For School']",3.98,3486671,Rebelión en la granja
19,159778,0872200949,266,390,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347299186l/159778.jpg,"['Philosophy', 'Classics', 'Nonfiction', 'Literature > Ancient', 'History', 'History > Ancient History', 'Cultural > Greece', 'Academic > School', 'Literature', 'Poetry']",3.93,2840,Protagoras
0,183481,0060617527,176,1996,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386925340l/183481.jpg,"['Literature > Jewish', 'Religion']",3.50,8,The Way of Flame: A Guide to the Forgotten Mystical Tradition of Jewish Meditation
1,114133,0515144681,467,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442646404l/114133._SY475_.jpg,"['Romance', 'Romance > Romantic Suspense', 'Mystery', 'Fiction', 'Suspense', 'Romance > Contemporary Romance', 'Contemporary', 'Thriller', 'Adult', 'Womens Fiction > Chick Lit']",4.01,29160,High Noon
2,73743,8811662397,208,1989,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442348446l/73743.jpg,"['Asian Literature > Japanese Literature', 'Cultural > Japan', 'Fiction', 'Literature', 'Novels', 'Literature > Asian Literature']",3.43,207,An Echo of Heaven
3,140152,0441944604,209,1984,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1382339974l/140152.jpg,"['Fantasy', 'Fiction', 'Science Fiction Fantasy', 'Fantasy > High Fantasy', 'Science Fiction', 'Fantasy > Magic', 'Mystery', 'Adventure', 'Fantasy > Epic Fantasy', 'Fantasy > Urban Fantasy']",4.13,8847,Yendi
4,184870,9643128350,,1981,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1654279054l/184870.jpg,[],4.24,76,De Kafka à Kafka
